from,to,distance
105.0,135.0,1957.6999999999998
105.0,136.0,2322.1
105.0,137.0,1807.4
105.0,138.0,2312.3999999999996
105.0,139.0,2101.0000000000005
105.0,140.0,2397.3
105.0,141.0,4373.0
105.0,142.0,4732.3
105.0,143.0,3220.0
105.0,144.0,2879.2
105.0,145.0,1792.7
105.0,146.0,829.0
105.0,147.0,664.4
105.0,148.0,749.0
105.0,149.0,2306.8
105.0,150.0,4789.300000000001
105.0,151.0,955.6999999999999
105.0,152.0,954.1999999999999
105.0,153.0,2950.2000000000003
105.0,154.0,2849.3
105.0,155.0,3575.5
105.0,156.0,3425.9
105.0,157.0,1304.1999999999998
105.0,158.0,1305.8
105.0,159.0,4012.9
105.0,160.0,3329.2
105.0,161.0,2859.5
105.0,162.0,982.5000000000001
105.0,163.0,1730.6
105.0,164.0,2860.9
105.0,165.0,1735.3
105.0,166.0,2860.6
105.0,167.0,2684.1000000000004
105.0,168.0,2513.6000000000004
105.0,169.0,1492.5
106.0,0.0,2902.6
106.0,1.0,2818.7999999999997
106.0,2.0,2447.2
106.0,3.0,2464.5
106.0,4.0,2109.1
106.0,5.0,2743.4000000000005
106.0,6.0,2268.4
106.0,7.0,1593.0
106.0,8.0,1611.6000000000001
106.0,9.0,2988.6000000000004
106.0,10.0,2954.1000000000004
106.0,11.0,1690.0000000000002
106.0,12.0,1499.9
106.0,13.0,1287.5
106.0,14.0,1979.1
106.0,15.0,755.8000000000001
106.0,16.0,2846.9
106.0,17.0,2474.0
106.0,18.0,2405.9
106.0,19.0,2163.4
106.0,20.0,1830.2000000000003
106.0,21.0,2007.1999999999998
106.0,22.0,2155.9
106.0,23.0,2319.4
106.0,24.0,2731.4
106.0,25.0,3045.9
106.0,26.0,2969.4
106.0,27.0,2627.8
106.0,28.0,1354.0000000000002
106.0,29.0,1881.3000000000002
106.0,30.0,1987.1
106.0,31.0,3085.4
106.0,32.0,3076.1
106.0,33.0,3432.6
106.0,34.0,3286.3000000000006
106.0,35.0,1516.2000000000003
106.0,36.0,1314.0
106.0,37.0,890.0999999999999
106.0,38.0,1594.3999999999999
106.0,39.0,2177.4
106.0,40.0,1146.9
106.0,41.0,1173.3000000000002
106.0,42.0,1164.8000000000002
106.0,43.0,1495.9
106.0,44.0,822.5000000000001
106.0,45.0,260.6
106.0,46.0,1124.6000000000001
106.0,47.0,4678.1
106.0,48.0,4028.9
106.0,49.0,4338.6
106.0,50.0,3380.1
106.0,51.0,3551.5000000000005
106.0,52.0,2106.7
106.0,53.0,4612.900000000001
106.0,54.0,4350.1
106.0,55.0,4280.8
106.0,56.0,4031.8
106.0,57.0,3733.9
106.0,58.0,3373.6
106.0,59.0,3067.9
106.0,60.0,2779.9
106.0,61.0,4321.500000000001
106.0,62.0,2347.1000000000004
106.0,63.0,4876.500000000001
106.0,64.0,4632.900000000001
106.0,65.0,4305.3
106.0,66.0,3967.5
106.0,67.0,3668.0
106.0,68.0,3440.4
106.0,69.0,3097.9
106.0,70.0,2679.7000000000003
106.0,71.0,4231.900000000001
106.0,72.0,4007.4
106.0,73.0,3942.6000000000004
106.0,74.0,3026.0
106.0,75.0,3166.7000000000003
106.0,76.0,1680.1
106.0,77.0,1872.3000000000002
106.0,78.0,1478.0
106.0,79.0,826.2
106.0,80.0,442.09999999999997
106.0,81.0,2340.4
106.0,82.0,2675.8
106.0,83.0,2182.7000000000003
106.0,84.0,1593.9
106.0,85.0,1263.3
106.0,86.0,1951.8
106.0,87.0,2509.9
106.0,88.0,2830.9
106.0,89.0,1285.3
106.0,90.0,1610.3
106.0,91.0,1690.9
106.0,92.0,1226.3999999999999
106.0,93.0,112.2
106.0,94.0,2288.9
106.0,95.0,1161.9
106.0,96.0,2687.1
106.0,97.0,1248.3000000000002
106.0,98.0,1482.8000000000002
106.0,99.0,1948.8000000000002
106.0,100.0,1834.8000000000002
106.0,101.0,1629.0000000000002
106.0,102.0,2355.9
106.0,103.0,2695.7000000000003
106.0,104.0,996.3000000000001
106.0,105.0,1383.2
106.0,107.0,1360.9
106.0,108.0,620.4000000000001
106.0,109.0,2291.4
106.0,110.0,3014.6
106.0,111.0,2014.2000000000003
106.0,112.0,2081.0
106.0,113.0,2201.8
106.0,114.0,1916.1
106.0,115.0,2409.1
106.0,116.0,1789.9
106.0,117.0,1210.9
106.0,118.0,2983.7999999999997
106.0,119.0,1823.1000000000001
106.0,120.0,2199.9
106.0,121.0,3761.9999999999995
106.0,122.0,2593.0
106.0,123.0,4088.2999999999997
106.0,124.0,1198.2
106.0,125.0,1608.0
106.0,126.0,1582.5
106.0,127.0,1980.7
106.0,128.0,2893.0000000000005
106.0,129.0,2897.6000000000004
106.0,130.0,532.3
106.0,131.0,166.5
106.0,132.0,1762.5
106.0,133.0,1843.7
106.0,134.0,2149.4
106.0,135.0,2231.6
106.0,136.0,2499.6
106.0,137.0,1990.4
106.0,138.0,2586.2999999999997
106.0,139.0,1828.7
106.0,140.0,3376.7999999999997
106.0,141.0,3021.7
106.0,142.0,3381.0
106.0,143.0,2947.8
106.0,144.0,1527.9
106.0,145.0,2772.2
106.0,146.0,938.2
106.0,147.0,938.3
106.0,148.0,932.0000000000001
106.0,149.0,1970.5
106.0,150.0,4453.000000000001
106.0,151.0,619.4000000000001
106.0,152.0,811.8000000000001
106.0,153.0,2678.0000000000005
106.0,154.0,2577.1000000000004
106.0,155.0,3240.1
106.0,156.0,3153.7000000000003
106.0,157.0,1161.8000000000002
106.0,158.0,969.5000000000001
106.0,159.0,3763.4
106.0,160.0,3116.6
106.0,161.0,2646.9
106.0,162.0,733.0000000000001
106.0,163.0,2004.5
106.0,164.0,2527.7000000000003
106.0,165.0,1923.0000000000002
106.0,166.0,3043.6
106.0,167.0,2411.9000000000005
106.0,168.0,2241.3
106.0,169.0,1220.3000000000002
107.0,0.0,2832.6
107.0,1.0,2870.6
107.0,2.0,2499.0
107.0,3.0,2394.5
107.0,4.0,2160.9
107.0,5.0,2661.0000000000005
107.0,6.0,2271.6
107.0,7.0,1487.9
107.0,8.0,1615.7
107.0,9.0,2906.2000000000003
107.0,10.0,2871.7000000000003
107.0,11.0,1607.6000000000001
107.0,12.0,1417.6000000000004
107.0,13.0,1182.4
107.0,14.0,1982.3
107.0,15.0,757.0
107.0,16.0,2776.9
107.0,17.0,2391.7000000000003
107.0,18.0,2300.8
107.0,19.0,2003.2
107.0,20.0,2001.8
107.0,21.0,2184.3
107.0,22.0,2036.3
107.0,23.0,2486.3
107.0,24.0,2903.0
107.0,25.0,3212.8
107.0,26.0,2972.6
107.0,27.0,2631.0
107.0,28.0,1271.6000000000001
107.0,29.0,2052.2000000000003
107.0,30.0,2109.2000000000003
107.0,31.0,3088.6
107.0,32.0,3079.2999999999997
107.0,33.0,3400.4
107.0,34.0,3203.9000000000005
107.0,35.0,1326.4
107.0,36.0,1436.1000000000001
107.0,37.0,1067.2
107.0,38.0,1708.9
107.0,39.0,2156.0
107.0,40.0,1041.8000000000002
107.0,41.0,1177.4
107.0,42.0,1082.5000000000002
107.0,43.0,1500.0
107.0,44.0,826.6
107.0,45.0,1100.3000000000002
107.0,46.0,236.3
107.0,47.0,4573.0
107.0,48.0,3923.8
107.0,49.0,4233.5
107.0,50.0,3275.0
107.0,51.0,3555.6000000000004
107.0,52.0,2036.7
107.0,53.0,4530.5
107.0,54.0,4267.8
107.0,55.0,4198.4
107.0,56.0,3949.5000000000005
107.0,57.0,3651.6000000000004
107.0,58.0,3291.2
107.0,59.0,2985.5
107.0,60.0,2697.6000000000004
107.0,61.0,4325.6
107.0,62.0,2264.7000000000003
107.0,63.0,4880.6
107.0,64.0,4637.0
107.0,65.0,4200.2
107.0,66.0,3885.1
107.0,67.0,3585.6
107.0,68.0,3358.1000000000004
107.0,69.0,3015.6000000000004
107.0,70.0,2597.3
107.0,71.0,4236.0
107.0,72.0,3902.3
107.0,73.0,3946.7000000000003
107.0,74.0,2920.9
107.0,75.0,3170.8
107.0,76.0,1802.2000000000003
107.0,77.0,1682.5
107.0,78.0,143.9
107.0,79.0,2155.2000000000003
107.0,80.0,1771.1000000000004
107.0,81.0,2235.3
107.0,82.0,2570.7000000000003
107.0,83.0,2186.8
107.0,84.0,1488.8000000000002
107.0,85.0,1440.4
107.0,86.0,617.7
107.0,87.0,2514.0
107.0,88.0,2835.0
107.0,89.0,1366.0
107.0,90.0,1787.4
107.0,91.0,1771.6
107.0,92.0,1340.9
107.0,93.0,1441.2000000000003
107.0,94.0,954.8000000000001
107.0,95.0,2490.9
107.0,96.0,1353.0
107.0,97.0,1419.8999999999999
107.0,98.0,2811.8
107.0,99.0,1843.7000000000003
107.0,100.0,1838.9
107.0,101.0,1800.6
107.0,102.0,2527.5
107.0,103.0,2862.6000000000004
107.0,104.0,741.5
107.0,105.0,354.6
107.0,106.0,1360.9
107.0,108.0,813.4
107.0,109.0,2171.8
107.0,110.0,2895.0
107.0,111.0,1931.8000000000002
107.0,112.0,2085.1
107.0,113.0,2162.6
107.0,114.0,1811.0
107.0,115.0,1837.5
107.0,116.0,2574.5
107.0,117.0,1105.8000000000002
107.0,118.0,1649.7
107.0,119.0,3152.1000000000004
107.0,120.0,3528.9000000000005
107.0,121.0,2427.9
107.0,122.0,3922.0000000000005
107.0,123.0,2754.2000000000003
107.0,124.0,1202.3
107.0,125.0,1502.9
107.0,126.0,1586.6
107.0,127.0,1875.6000000000001
107.0,128.0,2810.6000000000004
107.0,129.0,2815.2000000000003
107.0,130.0,1425.0
107.0,131.0,1527.4
107.0,132.0,1939.6000000000001
107.0,133.0,1924.3999999999999
107.0,134.0,2326.5
107.0,135.0,2312.2999999999997
107.0,136.0,2676.7
107.0,137.0,2162.0
107.0,138.0,2666.9999999999995
107.0,139.0,1746.4000000000003
107.0,140.0,2042.7
107.0,141.0,4350.700000000001
107.0,142.0,4710.000000000001
107.0,143.0,2865.4
107.0,144.0,2836.5
107.0,145.0,1438.1
107.0,146.0,1131.2
107.0,147.0,1019.0
107.0,148.0,1103.6
107.0,149.0,1974.6
107.0,150.0,4457.1
107.0,151.0,741.5000000000001
107.0,152.0,622.0
107.0,153.0,2595.6000000000004
107.0,154.0,2494.7000000000003
107.0,155.0,3243.2999999999997
107.0,156.0,3071.3
107.0,157.0,972.0
107.0,158.0,1091.6000000000001
107.0,159.0,3658.3
107.0,160.0,2997.0
107.0,161.0,2527.3
107.0,162.0,627.9000000000001
107.0,163.0,2085.2
107.0,164.0,2506.3
107.0,165.0,2089.9
107.0,166.0,3215.2
107.0,167.0,2329.5000000000005
107.0,168.0,2159.0000000000005
107.0,169.0,1137.9
108.0,0.0,2402.0
108.0,1.0,2392.2999999999997
108.0,2.0,2020.6999999999998
108.0,3.0,1963.9
108.0,4.0,1682.6
108.0,5.0,2316.9
108.0,6.0,1841.0
108.0,7.0,1161.9
108.0,8.0,1185.1
108.0,9.0,2562.1
108.0,10.0,2527.6
108.0,11.0,1263.5
108.0,12.0,1073.4
108.0,13.0,856.4
108.0,14.0,1551.7
108.0,15.0,326.4
108.0,16.0,2346.3
108.0,17.0,2047.5000000000002
108.0,18.0,1974.8000000000002
108.0,19.0,1543.0
108.0,20.0,1209.8000000000002
108.0,21.0,1438.3000000000002
108.0,22.0,1605.7
108.0,23.0,1699.0
108.0,24.0,2111.0
108.0,25.0,2425.5
108.0,26.0,2542.0
108.0,27.0,2200.4
108.0,28.0,927.5
108.0,29.0,1260.9
108.0,30.0,1560.6
108.0,31.0,2658.0
108.0,32.0,2648.7
108.0,33.0,3005.2
108.0,34.0,2859.8
108.0,35.0,895.8
108.0,36.0,887.5
108.0,37.0,444.5
108.0,38.0,997.0
108.0,39.0,1750.9
108.0,40.0,715.8
108.0,41.0,746.8
108.0,42.0,738.3
108.0,43.0,1069.4
108.0,44.0,396.0
108.0,45.0,359.8
108.0,46.0,577.1
108.0,47.0,4247.0
108.0,48.0,3597.8
108.0,49.0,3907.5
108.0,50.0,2948.9999999999995
108.0,51.0,3125.0000000000005
108.0,52.0,1606.1000000000001
108.0,53.0,4186.4
108.0,54.0,3923.6000000000004
108.0,55.0,3854.2999999999997
108.0,56.0,3605.3
108.0,57.0,3307.4
108.0,58.0,2947.0999999999995
108.0,59.0,2641.3999999999996
108.0,60.0,2353.4
108.0,61.0,3895.0000000000005
108.0,62.0,1920.6
108.0,63.0,4450.000000000001
108.0,64.0,4206.400000000001
108.0,65.0,3874.2000000000003
108.0,66.0,3540.9999999999995
108.0,67.0,3241.4999999999995
108.0,68.0,3013.9
108.0,69.0,2671.4
108.0,70.0,2253.2
108.0,71.0,3805.4000000000005
108.0,72.0,3576.3
108.0,73.0,3516.1000000000004
108.0,74.0,2594.8999999999996
108.0,75.0,2740.2000000000003
108.0,76.0,1253.6
108.0,77.0,1251.9
108.0,78.0,930.5
108.0,79.0,1414.6999999999998
108.0,80.0,1030.6
108.0,81.0,1909.2999999999997
108.0,82.0,2244.7
108.0,83.0,1756.2000000000003
108.0,84.0,1162.8
108.0,85.0,694.4000000000001
108.0,86.0,1404.3
108.0,87.0,2083.4
108.0,88.0,2404.4
108.0,89.0,743.3
108.0,90.0,1041.4
108.0,91.0,1148.9
108.0,92.0,629.0
108.0,93.0,700.7
108.0,94.0,1741.4
108.0,95.0,1750.3999999999999
108.0,96.0,2139.6
108.0,97.0,627.9000000000001
108.0,98.0,2071.2999999999997
108.0,99.0,1517.6999999999998
108.0,100.0,1408.3000000000002
108.0,101.0,1008.6000000000001
108.0,102.0,1735.5
108.0,103.0,2075.3
108.0,104.0,375.9
108.0,105.0,762.8
108.0,106.0,620.4000000000001
108.0,107.0,813.4000000000001
108.0,109.0,1741.2
108.0,110.0,2464.3999999999996
108.0,111.0,1587.7
108.0,112.0,1654.5
108.0,113.0,1836.6
108.0,114.0,1485.0
108.0,115.0,1982.6
108.0,116.0,2248.5
108.0,117.0,779.8
108.0,118.0,2436.2999999999997
108.0,119.0,2411.6
108.0,120.0,2788.4
108.0,121.0,3214.4999999999995
108.0,122.0,3181.5
108.0,123.0,3540.7999999999997
108.0,124.0,771.7
108.0,125.0,1176.9
108.0,126.0,1156.0
108.0,127.0,1549.6000000000001
108.0,128.0,2466.5
108.0,129.0,2471.1
108.0,130.0,802.3
108.0,131.0,786.9000000000001
108.0,132.0,1193.6000000000001
108.0,133.0,1301.7
108.0,134.0,1580.5
108.0,135.0,1689.6
108.0,136.0,1930.7
108.0,137.0,1370.0
108.0,138.0,2044.3
108.0,139.0,1402.2
108.0,140.0,2829.2999999999997
108.0,141.0,3610.2
108.0,142.0,3969.5
108.0,143.0,2521.2999999999997
108.0,144.0,2116.3999999999996
108.0,145.0,2224.7
108.0,146.0,317.8
108.0,147.0,396.3
108.0,148.0,311.6
108.0,149.0,1544.0
108.0,150.0,4026.5000000000005
108.0,151.0,192.9
108.0,152.0,191.4
108.0,153.0,2251.5
108.0,154.0,2150.6
108.0,155.0,2812.7
108.0,156.0,2727.2
108.0,157.0,541.4
108.0,158.0,543.0
108.0,159.0,3332.2999999999997
108.0,160.0,2566.3999999999996
108.0,161.0,2096.7
108.0,162.0,301.9
108.0,163.0,1462.5
108.0,164.0,2101.2000000000003
108.0,165.0,1302.6000000000001
108.0,166.0,2423.2
108.0,167.0,1985.3999999999999
108.0,168.0,1814.8000000000002
108.0,169.0,793.8
109.0,0.0,1159.2
109.0,1.0,1103.1
109.0,2.0,731.5
109.0,3.0,721.1
109.0,4.0,393.4
109.0,5.0,841.3
109.0,6.0,389.5
109.0,7.0,1830.2000000000003
109.0,8.0,1966.5000000000002
109.0,9.0,1408.1999999999998
109.0,10.0,1384.6
109.0,11.0,1674.3999999999999
109.0,12.0,1544.3000000000002
109.0,13.0,1528.8000000000002
109.0,14.0,490.9
109.0,15.0,1684.8000000000002
109.0,16.0,1103.5
109.0,17.0,1162.6999999999998
109.0,18.0,439.1
109.0,19.0,720.2
109.0,20.0,1025.1
109.0,21.0,1291.5
109.0,22.0,135.5
109.0,23.0,1289.0
109.0,24.0,1706.7
109.0,25.0,2015.5
109.0,26.0,1039.6000000000001
109.0,27.0,748.9
109.0,28.0,1372.1000000000001
109.0,29.0,930.7
109.0,30.0,513.0
109.0,31.0,941.7
109.0,32.0,932.9000000000001
109.0,33.0,1289.4
109.0,34.0,1418.0
109.0,35.0,845.4000000000001
109.0,36.0,1156.0
109.0,37.0,1977.8999999999999
109.0,38.0,1273.6
109.0,39.0,237.0
109.0,40.0,1214.3000000000002
109.0,41.0,1310.8000000000002
109.0,42.0,1209.2000000000003
109.0,43.0,1633.4
109.0,44.0,1468.9
109.0,45.0,2030.8
109.0,46.0,1935.5000000000002
109.0,47.0,4361.2
109.0,48.0,3669.0
109.0,49.0,3359.3
109.0,50.0,3621.4
109.0,51.0,3689.0000000000005
109.0,52.0,363.3
109.0,53.0,3244.7000000000003
109.0,54.0,3038.8
109.0,55.0,2912.6000000000004
109.0,56.0,2720.5
109.0,57.0,2422.6
109.0,58.0,2005.4
109.0,59.0,1699.7
109.0,60.0,1468.6
109.0,61.0,3832.0000000000005
109.0,62.0,1017.3
109.0,63.0,4387.000000000001
109.0,64.0,4143.400000000001
109.0,65.0,3988.4
109.0,66.0,2599.3
109.0,67.0,2299.8
109.0,68.0,2129.1
109.0,69.0,1786.6
109.0,70.0,1311.5
109.0,71.0,3744.7000000000003
109.0,72.0,3690.5
109.0,73.0,4034.0000000000005
109.0,74.0,3267.3
109.0,75.0,3304.2000000000003
109.0,76.0,789.9
109.0,77.0,489.3
109.0,78.0,2288.9
109.0,79.0,3085.7
109.0,80.0,2701.6
109.0,81.0,2581.7000000000003
109.0,82.0,2917.1000000000004
109.0,83.0,2320.2000000000003
109.0,84.0,1835.2000000000003
109.0,85.0,1985.5
109.0,86.0,2762.7000000000003
109.0,87.0,2647.4
109.0,88.0,2968.4
109.0,89.0,1964.8
109.0,90.0,1688.4
109.0,91.0,1690.6999999999998
109.0,92.0,1641.6
109.0,93.0,2371.7
109.0,94.0,3099.8
109.0,95.0,3421.3999999999996
109.0,96.0,3248.5
109.0,97.0,1563.7
109.0,98.0,3223.9
109.0,99.0,2190.1000000000004
109.0,100.0,1972.3000000000002
109.0,101.0,1183.0
109.0,102.0,1331.2
109.0,103.0,1665.3
109.0,104.0,2117.1000000000004
109.0,105.0,2504.0000000000005
109.0,106.0,2291.4
109.0,107.0,2171.8
109.0,108.0,1741.2000000000003
109.0,110.0,723.2
109.0,111.0,1350.1999999999998
109.0,112.0,2435.9
109.0,113.0,2504.9
109.0,114.0,2153.3
109.0,115.0,2764.0
109.0,116.0,2916.8
109.0,117.0,1150.3000000000002
109.0,118.0,3414.0
109.0,119.0,3564.2000000000003
109.0,120.0,3941.0000000000005
109.0,121.0,4192.2
109.0,122.0,4334.1
109.0,123.0,4518.5
109.0,124.0,1093.2
109.0,125.0,753.2
109.0,126.0,708.9
109.0,127.0,380.5
109.0,128.0,1312.6
109.0,129.0,1317.1999999999998
109.0,130.0,2335.7
109.0,131.0,2457.9
109.0,132.0,1699.1
109.0,133.0,1714.1999999999998
109.0,134.0,2086.0
109.0,135.0,2102.1
109.0,136.0,2436.2
109.0,137.0,965.7
109.0,138.0,2456.7999999999997
109.0,139.0,1537.5
109.0,140.0,3807.0
109.0,141.0,4762.8
109.0,142.0,5122.1
109.0,143.0,1378.3
109.0,144.0,3178.8
109.0,145.0,3163.4
109.0,146.0,1952.8
109.0,147.0,1963.5
109.0,148.0,1880.0
109.0,149.0,320.9
109.0,150.0,3523.6000000000004
109.0,151.0,1672.0
109.0,152.0,1549.8000000000002
109.0,153.0,1097.6
109.0,154.0,1007.5999999999999
109.0,155.0,1097.6
109.0,156.0,1573.2999999999997
109.0,157.0,1199.8000000000002
109.0,158.0,1500.5
109.0,159.0,4004.7000000000003
109.0,160.0,825.2
109.0,161.0,355.5
109.0,162.0,1628.2000000000003
109.0,163.0,1377.1
109.0,164.0,587.3
109.0,165.0,892.6
109.0,166.0,2018.9
109.0,167.0,952.5
109.0,168.0,1124.9
109.0,169.0,1238.4
110.0,0.0,1882.3999999999999
110.0,1.0,1826.2999999999997
110.0,2.0,1454.6999999999998
110.0,3.0,1444.3
110.0,4.0,1116.6
110.0,5.0,1559.3999999999999
110.0,6.0,1017.4
110.0,7.0,2553.4
110.0,8.0,2689.7
110.0,9.0,1230.3
110.0,10.0,1176.3
110.0,11.0,2291.1
110.0,12.0,2267.5
110.0,13.0,2252.0
110.0,14.0,1214.1
110.0,15.0,2408.0
110.0,16.0,1826.6999999999998
110.0,17.0,1678.6999999999998
110.0,18.0,1162.3000000000002
110.0,19.0,1443.3999999999999
110.0,20.0,1748.3000000000002
110.0,21.0,2014.7
110.0,22.0,858.7
110.0,23.0,2012.2000000000003
110.0,24.0,2429.8999999999996
110.0,25.0,2738.7000000000003
110.0,26.0,316.4
110.0,27.0,658.0
110.0,28.0,2095.3
110.0,29.0,1653.9
110.0,30.0,1236.2
110.0,31.0,218.5
110.0,32.0,209.7
110.0,33.0,566.2
110.0,34.0,694.8
110.0,35.0,1568.6
110.0,36.0,1879.1999999999998
110.0,37.0,2701.1000000000004
110.0,38.0,1996.8000000000002
110.0,39.0,960.2
110.0,40.0,1937.5
110.0,41.0,2034.0
110.0,42.0,1932.4
110.0,43.0,2356.6
110.0,44.0,2192.1
110.0,45.0,2754.0
110.0,46.0,2658.7
110.0,47.0,4877.2
110.0,48.0,4185.0
110.0,49.0,3875.3
110.0,50.0,4344.6
110.0,51.0,4412.2
110.0,52.0,1086.5
110.0,53.0,3865.0
110.0,54.0,3554.8
110.0,55.0,3532.9
110.0,56.0,3236.5
110.0,57.0,2938.6
110.0,58.0,2625.7
110.0,59.0,2320.0
110.0,60.0,1984.6
110.0,61.0,4452.299999999999
110.0,62.0,1634.0
110.0,63.0,5007.299999999999
110.0,64.0,4763.699999999999
110.0,65.0,4504.4
110.0,66.0,3219.6
110.0,67.0,2920.1
110.0,68.0,2645.1
110.0,69.0,2302.6
110.0,70.0,1931.8
110.0,71.0,4365.0
110.0,72.0,4206.5
110.0,73.0,4654.3
110.0,74.0,3990.5
110.0,75.0,4027.4
110.0,76.0,1513.1
110.0,77.0,1212.5
110.0,78.0,3012.1
110.0,79.0,3808.9
110.0,80.0,3424.8
110.0,81.0,3304.9
110.0,82.0,3640.3
110.0,83.0,3043.4
110.0,84.0,2558.4
110.0,85.0,2708.7000000000003
110.0,86.0,3485.9
110.0,87.0,3370.6
110.0,88.0,3691.6
110.0,89.0,2688.0
110.0,90.0,2411.6
110.0,91.0,2413.9
110.0,92.0,2364.8
110.0,93.0,3094.9
110.0,94.0,3823.0
110.0,95.0,4144.6
110.0,96.0,3971.7
110.0,97.0,2286.9
110.0,98.0,3947.1
110.0,99.0,2913.3
110.0,100.0,2695.5
110.0,101.0,1906.2
110.0,102.0,2054.3999999999996
110.0,103.0,2388.5000000000005
110.0,104.0,2840.3
110.0,105.0,3227.2000000000003
110.0,106.0,3014.6
110.0,107.0,2895.0
110.0,108.0,2464.4
110.0,109.0,723.2
110.0,111.0,1966.9
110.0,112.0,3159.1
110.0,113.0,3228.1
110.0,114.0,2876.5
110.0,115.0,3487.2
110.0,116.0,3640.0
110.0,117.0,1873.5
110.0,118.0,4137.2
110.0,119.0,4287.4
110.0,120.0,4664.2
110.0,121.0,4915.4
110.0,122.0,5057.3
110.0,123.0,5241.7
110.0,124.0,1816.4
110.0,125.0,1476.4
110.0,126.0,1432.1000000000001
110.0,127.0,1103.7
110.0,128.0,1088.1
110.0,129.0,1151.4
110.0,130.0,3058.9000000000005
110.0,131.0,3181.1
110.0,132.0,2422.3
110.0,133.0,2437.4
110.0,134.0,2809.2000000000003
110.0,135.0,2825.3
110.0,136.0,3159.4
110.0,137.0,1688.8999999999999
110.0,138.0,3180.0
110.0,139.0,2157.8
110.0,140.0,4530.2
110.0,141.0,5486.0
110.0,142.0,5845.3
110.0,143.0,1170.0
110.0,144.0,3902.0
110.0,145.0,3886.6
110.0,146.0,2676.0
110.0,147.0,2686.7000000000003
110.0,148.0,2603.2000000000003
110.0,149.0,1044.1000000000001
110.0,150.0,4143.9
110.0,151.0,2395.2
110.0,152.0,2273.0
110.0,153.0,1303.1
110.0,154.0,1540.7
110.0,155.0,374.4
110.0,156.0,895.3000000000001
110.0,157.0,1923.0
110.0,158.0,2223.7
110.0,159.0,4549.4
110.0,160.0,102.0
110.0,161.0,367.7
110.0,162.0,2351.4
110.0,163.0,2100.3
110.0,164.0,1310.5
110.0,165.0,1615.8000000000002
110.0,166.0,2742.0999999999995
110.0,167.0,1572.8
110.0,168.0,1745.2
110.0,169.0,1961.6000000000001
111.0,0.0,2376.8999999999996
111.0,1.0,2341.7
111.0,2.0,1970.1
111.0,3.0,1938.8
111.0,4.0,1632.0
111.0,5.0,729.2
111.0,6.0,1630.8000000000002
111.0,7.0,1425.4
111.0,8.0,1570.4
111.0,9.0,974.4
111.0,10.0,939.8999999999999
111.0,11.0,324.2
111.0,12.0,1265.8000000000002
111.0,13.0,1120.1000000000001
111.0,14.0,1453.4
111.0,15.0,1531.2
111.0,16.0,2321.2
111.0,17.0,802.8
111.0,18.0,1131.4
111.0,19.0,1804.7
111.0,20.0,2225.5
111.0,21.0,2496.4
111.0,22.0,1485.7
111.0,23.0,2490.3
111.0,24.0,2791.2
111.0,25.0,3216.8
111.0,26.0,1863.2
111.0,27.0,1990.2000000000003
111.0,28.0,660.2
111.0,29.0,2135.6
111.0,30.0,1767.6
111.0,31.0,1852.5
111.0,32.0,1825.1
111.0,33.0,1468.6
111.0,34.0,1272.1
111.0,35.0,2100.7
111.0,36.0,2089.4
111.0,37.0,1931.1000000000001
111.0,38.0,2474.9
111.0,39.0,1113.2
111.0,40.0,890.0000000000001
111.0,41.0,917.9000000000001
111.0,42.0,930.7000000000002
111.0,43.0,1240.5
111.0,44.0,1191.7
111.0,45.0,1753.6
111.0,46.0,1695.5
111.0,47.0,4001.3
111.0,48.0,3309.1
111.0,49.0,2999.4
111.0,50.0,3212.7
111.0,51.0,3296.1000000000004
111.0,52.0,1581.0
111.0,53.0,2598.7000000000003
111.0,54.0,2678.9
111.0,55.0,2266.6000000000004
111.0,56.0,2360.6
111.0,57.0,2062.7
111.0,58.0,1359.4
111.0,59.0,1053.7
111.0,60.0,1108.6999999999998
111.0,61.0,3186.0000000000005
111.0,62.0,332.9
111.0,63.0,3741.0000000000005
111.0,64.0,3497.4000000000005
111.0,65.0,3628.5
111.0,66.0,1953.3000000000002
111.0,67.0,1653.8000000000002
111.0,68.0,1769.1999999999998
111.0,69.0,1426.6999999999998
111.0,70.0,665.5
111.0,71.0,3098.7000000000003
111.0,72.0,3330.6
111.0,73.0,3388.0000000000005
111.0,74.0,2858.6
111.0,75.0,2911.3
111.0,76.0,1752.4
111.0,77.0,1753.2
111.0,78.0,2048.9
111.0,79.0,2808.5
111.0,80.0,2424.4
111.0,81.0,2173.0
111.0,82.0,2508.4
111.0,83.0,1927.3000000000002
111.0,84.0,1426.5
111.0,85.0,2282.1
111.0,86.0,2522.7000000000003
111.0,87.0,2254.5
111.0,88.0,2575.5
111.0,89.0,2229.9
111.0,90.0,2629.1
111.0,91.0,2635.5
111.0,92.0,2204.8
111.0,93.0,2094.5
111.0,94.0,2859.8
111.0,95.0,3140.0
111.0,96.0,2852.4
111.0,97.0,2215.6000000000004
111.0,98.0,2819.1
111.0,99.0,1781.4
111.0,100.0,1579.4
111.0,101.0,2339.1
111.0,102.0,2415.7
111.0,103.0,2866.6000000000004
111.0,104.0,1963.6
111.0,105.0,2286.4
111.0,106.0,2014.1999999999998
111.0,107.0,1931.8
111.0,108.0,1587.7
111.0,109.0,1350.2
111.0,110.0,1966.9
111.0,112.0,2039.8000000000002
111.0,113.0,2100.1
111.0,114.0,1748.5
111.0,115.0,2367.9
